sampling_date,plant_id,Peletizadora,sampling_hash,product_name,product_code,Turno,batch,Durabilidad,fines,Presión,Carga,Temp Acondicionamiento,Temp Enfriamiento,Hum Acondicionamiento,Hum Enfriamiento,Temp Ambiente,Hum Ambiente,observations,Matriz Dado,time,mixing_humidity,product_humidity,product_temperature,sampled_by,type_1,retention_time,type_2,efficiency,quantity,company_name,source_file,Delta Temp,Eficiencia Acondicionador,delta_temp_group,"product_code,Producto",Estructura Dieta,Amp
2024-07-09,18,2,9d92bc3d630d68e661e72f6c96ea80e3,iniciacion 1,550-427,1,795.0,92.2,7.8,20.0,76.0,80.0,31.6,12.98,11.56,27.3,59.0,amp 97-108,mt 05,07:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.3,6.2,4-5,"550-427,iniciacion 1",Inicios,97.0
2024-07-09,18,1,147fea5b4a581adb26404a3f79befb87,iniciacion 1,550-427,1,795.0,99.6,0.4,20.0,40.0,80.0,28.8,13.89,12.17,29.8,51.0,amp 94,mt 03,06:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.0,5.8,<0,"550-427,iniciacion 1",Inicios,94.0
2024-07-09,18,2,019e19b9822cfd1dde18c7a8784947dc,ceba  3,703-180,1,796.0,98.5,1.5,20.0,80.0,82.0,31.5,13.65,11.52,29.6,56.0,amp 113-124.6,mt 05,11:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.9,6.0,1-2,"703-180,ceba 3",Finalizadores,113.0
2024-07-09,18,2,019e19b9822cfd1dde18c7a8784947dc,ceba  3,703-180,1,796.0,98.5,1.5,20.0,80.0,82.0,31.5,13.65,11.52,29.6,56.0,amp 113-124.6,mt 05,11:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.9,6.0,1-2,"703-180,ceba 3",Finalizadores,113.0
2024-07-09,18,1,8b25ca67b24ac0e8e4f475a444db8668,ceba  3,703-180,1,796.0,99.9,0.1,20.0,40.0,81.0,31.3,15.74,12.38,32.5,48.0,amp 98,mt 03,09:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.2,5.1,<0,"703-180,ceba 3",Finalizadores,98.0
2024-07-09,18,1,8b25ca67b24ac0e8e4f475a444db8668,ceba  3,703-180,1,796.0,99.9,0.1,20.0,40.0,81.0,31.3,15.74,12.38,32.5,48.0,amp 98,mt 03,09:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.2,5.1,<0,"703-180,ceba 3",Finalizadores,98.0
2024-07-09,18,1,5ab4928fa343f5c173fab6f2c65e9e98,ceba finalizacion,703-298,2,798.0,99.6,0.4,18.0,40.0,80.0,29.7,13.97,12.41,33.0,36.0,amp 105,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.3,5.7,<0,"703-298,ceba finalizacion",Finalizadores,105.0
2024-07-09,18,2,8b00e3173aed2b69598b8b9716320213,ceba finalizacion,703-298,2,798.0,96.2,3.8,20.0,78.0,85.0,31.4,13.59,11.28,29.2,43.0,amp 106-120,mt 05,19:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.2,6.3,2-3,"703-298,ceba finalizacion",Finalizadores,106.0
2024-07-09,18,2,b922c97325254b888b3f6bee7c4dbcfd,levante,601-562,3,799.0,90.6,9.4,20.0,78.0,84.0,29.4,13.91,11.39,26.3,52.0,amp 110,mt 05,03:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.1,6.0,3-4,"601-562,levante",Levante,110.0
2024-07-09,18,1,80be335c8d9851b973ca1e4df733a290,levante,601-562,3,799.0,99.5,0.5,20.0,40.0,72.4,28.6,14.83,11.69,30.2,43.0,amp 98.70,mt 03,01:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.6,4.9,<0,"601-562,levante",Levante,98.7
2024-07-09,18,1,79f3dd390bc98d3e281065e7b6953665,ceba 1.1 premex,703-171,2,979.0,99.4,0.6,18.0,40.0,80.0,33.1,14.37,12.12,36.0,40.0,amp 95,mt 03,15:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.9,5.6,<0,"703-171,ceba 1.1 premex",Finalizadores,95.0
2024-07-09,18,2,df20a17ab77f4ddc92a9ae4375932bca,ceba 1.1 premex,703-171,2,979.0,94.3,5.7,20.0,80.0,80.0,34.6,13.4,11.09,32.8,51.0,amp 102-121,mt 05,14:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.8,6.0,1-2,"703-171,ceba 1.1 premex",Finalizadores,102.0
2024-07-10,18,1,dce25c0c8ea3001cc0805f3a82c0a4ad,prelevante,610-596,1,800.0,99.0,1.0,18.0,40.0,75.0,30.9,15.02,12.42,33.4,40.0,amp 102,mt 03,10:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.5,5.0,<0,"610-596,prelevante",Levante,102.0
2024-07-10,18,1,dce25c0c8ea3001cc0805f3a82c0a4ad,prelevante,610-596,1,800.0,99.0,1.0,18.0,40.0,75.0,30.9,15.02,12.42,33.4,40.0,amp 102,mt 03,10:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.5,5.0,<0,"610-596,levante",Levante,102.0
2024-07-10,18,2,d9ed7a994b15df633ccd8d3822b8f702,prelevante,610-596,1,800.0,92.5,7.5,20.0,78.0,82.0,30.3,13.75,11.5,26.5,56.0,amp 106,mt 05,08:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.8,6.0,3-4,"610-596,prelevante",Levante,106.0
2024-07-10,18,2,d9ed7a994b15df633ccd8d3822b8f702,prelevante,610-596,1,800.0,92.5,7.5,20.0,78.0,82.0,30.3,13.75,11.5,26.5,56.0,amp 106,mt 05,08:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.8,6.0,3-4,"610-596,levante",Levante,106.0
2024-07-10,18,2,7108ab0e9682e488117bac93d7a3569e,prelevante,610-596,1,801.0,95.6,4.4,20.0,78.0,83.0,31.2,13.85,12.99,30.9,51.0,amp 105,mt 05,11:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.3,6.0,0-1,"610-596,prelevante",Levante,105.0
2024-07-10,18,2,7108ab0e9682e488117bac93d7a3569e,prelevante,610-596,1,801.0,95.6,4.4,20.0,78.0,83.0,31.2,13.85,12.99,30.9,51.0,amp 105,mt 05,11:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.3,6.0,0-1,"610-596,levante",Levante,105.0
2024-07-10,18,2,c0d5502fa4b9fda73829621fd7d4b36b,iniciacion 1,550-427,2,802.0,94.9,5.1,20.0,74.0,79.0,33.8,13.45,10.52,34.2,42.0,amp 112-123,mt 05,14:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.4,5.9,<0,"550-427,iniciacion 1",Inicios,112.0
2024-07-10,18,1,d0a494a6233615f0ca7305d6507ac053,ceba 1,703-177,2,803.0,99.4,0.6,18.0,40.0,80.0,32.9,14.16,12.15,33.0,35.0,amp 96,mt 03,20:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.1,5.6,<0,"703-177,ceba 1",Finalizadores,96.0
2024-07-10,18,2,f2c324c36647ca51ae0d3fa4d1b4c56b,ceba 1,703-177,2,803.0,97.9,2.1,20.0,78.0,83.0,31.5,13.09,11.09,29.1,39.0,amp 103-126,mt 05,19:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.4,6.3,2-3,"703-177,ceba 1",Finalizadores,103.0
2024-06-29,18,1,961f02ffc109a54e4dd255744d0a54e5,ceba 2,703-167,3,753.0,99.6,0.4,20.0,40.0,79.0,28.9,15.29,12.11,31.3,47.0,amp 98,mt 03,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.4,5.2,<0,"703-167,ceba 2",Finalizadores,98.0
2024-06-29,18,2,0ad6a1d746f038312f3ec8b0a416473d,hembras crecimiento,111-410,3,751.0,99.4,0.6,20.0,75.0,83.0,30.0,14.08,12.86,27.8,54.0,amp 104.5,mt 05,01:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.2,5.9,2-3,"111-410,hembras crecimiento",Levante,104.5
2024-06-29,18,1,3a95e5c50d49bce45d8290d7bfb072c6,ceba 5,703-179,3,752.0,99.7,0.3,20.0,40.0,80.0,29.6,14.06,12.33,31.5,45.0,amp 100,mt 03,00:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.9,5.7,<0,"703-179,ceba 5",Finalizadores,100.0
2024-06-29,18,1,efb39e4917b95ee8b38fef527ad19935,hembras reemplazo,920-597,3,750.0,99.2,0.8,20.0,40.0,80.0,28.9,14.69,12.28,31.4,44.0,amp 99,mt 03,23:05:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.5,5.4,<0,"920-597,hembras reemplazo",Levante,99.0
2024-06-29,18,2,b925a77b24b98559e7cea85a4a7da82e,ceba 5,703-179,3,752.0,98.8,1.2,20.0,75.0,83.0,29.9,13.26,12.78,27.7,51.0,amp 125.1,mt 05,23:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.2,6.3,2-3,"703-179,ceba 5",Finalizadores,125.1
2024-06-29,18,2,999422f08c88a0476367f80dc8fff0db,gestacion 1,110-398,2,748.0,98.8,1.2,18.0,82.0,84.0,30.8,13.94,11.64,26.8,45.0,amp 129,mt 05,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.0,6.0,4-5,"110-398,gestacion 1",Cria,129.0
2024-06-29,18,2,999422f08c88a0476367f80dc8fff0db,gestacion 1,110-398,2,748.0,98.8,1.2,18.0,82.0,84.0,30.8,13.94,11.64,26.8,45.0,amp 129,mt 05,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.0,6.0,4-5,"110-398,gestacion 2",Cria,129.0
2024-06-29,18,1,55b69ae9ca477ea02b2b1482ae111e4f,gestacion 1,110-398,2,748.0,99.6,0.4,20.0,40.0,72.6,32.9,14.23,11.61,35.1,34.0,amp 111,mt 03,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.2,5.1,<0,"110-398,gestacion 1",Cria,111.0
2024-06-29,18,1,55b69ae9ca477ea02b2b1482ae111e4f,gestacion 1,110-398,2,748.0,99.6,0.4,20.0,40.0,72.6,32.9,14.23,11.61,35.1,34.0,amp 111,mt 03,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.2,5.1,<0,"110-398,gestacion 2",Cria,111.0
2024-06-29,18,2,25e7cee50efea9944ca668f95e33ae15,prelevante,610-596,2,747.0,95.0,5.0,20.0,78.0,85.0,31.6,14.24,11.69,33.3,45.0,amp 126,mt 05,16:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,6.0,<0,"610-596,prelevante",Levante,126.0
2024-06-29,18,2,25e7cee50efea9944ca668f95e33ae15,prelevante,610-596,2,747.0,95.0,5.0,20.0,78.0,85.0,31.6,14.24,11.69,33.3,45.0,amp 126,mt 05,16:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,6.0,<0,"610-596,levante",Levante,126.0
2024-06-29,18,1,68a3ca76314308e5f2fa3d56c821ae25,prelevante,610-596,2,747.0,99.4,0.6,20.0,40.0,73.2,34.1,14.69,11.12,36.7,35.0,amp 108,mt 03,15:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.6,5.0,<0,"610-596,prelevante",Levante,108.0
2024-06-29,18,1,68a3ca76314308e5f2fa3d56c821ae25,prelevante,610-596,2,747.0,99.4,0.6,20.0,40.0,73.2,34.1,14.69,11.12,36.7,35.0,amp 108,mt 03,15:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.6,5.0,<0,"610-596,levante",Levante,108.0
2024-06-29,18,1,8111935d6577dd7a096ed00dfb89b250,prelevante,610-596,1,747.0,99.5,0.5,20.0,40.0,80.0,32.3,13.86,12.18,34.0,44.0,amp 100,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,5.8,<0,"610-596,prelevante",Levante,100.0
2024-06-29,18,1,8111935d6577dd7a096ed00dfb89b250,prelevante,610-596,1,747.0,99.5,0.5,20.0,40.0,80.0,32.3,13.86,12.18,34.0,44.0,amp 100,mt 03,12:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,5.8,<0,"610-596,levante",Levante,100.0
2024-06-29,18,1,e6cf069f495c021ce5ef3c63525491a0,iniciacion 1,550-427,1,744.0,99.2,0.8,20.0,40.0,77.0,29.6,16.27,13.57,31.6,51.0,amp 96,mt 03,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.0,4.7,<0,"550-427,iniciacion 1",Inicios,96.0
2024-06-29,18,2,fa95f2242f3fb74487ff867e177cc7ab,preiniciador fase 2,550-421,1,746.0,93.8,6.2,20.0,80.0,68.0,31.7,12.2,11.45,28.6,61.0,amp 94-117,mt 05,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.1,5.6,3-4,"550-421,preiniciador fase 2",preiniciadores,94.0
2024-06-29,18,2,d1ad24aa032ae596a35a401f58b1030e,preiniciador fase 2,550-421,1,745.0,91.4,8.6,20.0,80.0,65.0,29.5,15.31,12.97,26.2,61.0,amp 96-116,mt 05,07:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.3,4.2,3-4,"550-421,preiniciador fase 2",preiniciadores,96.0
2024-06-28,18,2,973799059d8419503fbb6b60ad83b777,iniciacion 1,550-427,3,744.0,98.6,1.4,20.0,75.0,76.0,28.1,13.79,12.66,26.5,55.0,amp 109.5,mt 05,03:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.6,5.5,1-2,"550-427,iniciacion 1",Inicios,109.5
2024-07-10,18,2,677f8cf87655613f7a817a7fc80e1229,levante,601-562,3,804.0,92.8,7.2,20.0,80.0,84.0,27.2,14.12,12.74,25.3,53.0,amp 112,mt 05,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,1.9,5.9,1-2,"601-562,levante",Levante,112.0
2024-07-10,18,1,5e7ae5cebd14c6e02dd9ff8fd834d770,levante,601-562,3,804.0,99.3,0.7,18.0,40.0,72.6,29.1,14.22,12.3,30.0,43.0,amp 107,mt 03,02:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.1,<0,"601-562,levante",Levante,107.0
2024-06-28,18,2,f1515676a6a57b6dd0a82cbb43b83100,levante,601-562,2,742.0,91.7,8.3,18.0,79.0,82.0,30.5,15.04,12.49,28.5,51.0,amp 118,mt 05,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.0,5.5,2-3,"601-562,levante",Levante,118.0
2024-06-28,18,2,531af403cadd32680bd84a43ac6691f6,ceba 1.1 nutritec,703-170,2,741.0,94.9,5.1,18.0,80.0,82.0,29.9,13.68,11.4,29.9,50.0,amp 120,mt 05,18:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.0,6.0,0-1,"703-170,ceba 1.1 nutritec",Finalizadores,120.0
2024-06-28,18,1,83c20c7d90f523162c08c3add73ab817,ceba 1.1 nutritec,703-170,2,741.0,99.7,0.3,20.0,40.0,72.1,31.0,14.38,12.46,33.8,44.0,amp 97,mt 03,17:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.8,5.0,<0,"703-170,ceba 1.1 nutritec",Finalizadores,97.0
2024-07-11,18,1,fae2f3b78b93c10ccf5116bf43cd5b48,levante,601-562,1,804.0,99.6,0.4,20.0,40.0,83.0,32.3,14.87,12.25,34.3,42.0,amp 90,mt 03,11:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-2.0,5.6,<0,"601-562,levante",Levante,90.0
2024-06-27,18,1,d449bfc810fd9df7e1bae7df6dd3fe20,ceba 1,703-177,3,738.0,99.5,0.5,20.0,40.0,81.0,27.5,15.01,12.82,28.4,54.0,amp 96,mt 03,03:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.9,5.4,<0,"703-177,ceba 1",Finalizadores,96.0
2024-06-27,18,2,d3fa2397773ce59ac962a7c7bc93dbba,ceba 1,703-177,3,738.0,96.3,3.7,21.0,78.0,81.0,30.2,14.03,12.74,25.5,66.0,amp 121.8,mt 05,02:40:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.7,5.8,4-5,"703-177,ceba 1",Finalizadores,121.8
2024-06-27,18,1,82efb0481e66989eec399e536d6bcd7a,levante,601-562,3,737.0,99.6,0.4,20.0,40.0,80.0,27.1,14.81,12.75,28.7,52.0,amp 97,mt 03,23:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.6,5.4,<0,"601-562,levante",Levante,97.0
2024-06-27,18,2,f4626f9ef6c790f944c710a95c12cdc1,levante,601-562,3,737.0,97.4,2.6,18.0,80.0,80.0,28.9,14.91,11.6,24.6,62.0,amp 126.1,mt 05,23:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.3,5.4,4-5,"601-562,levante",Levante,126.1
2024-06-27,18,2,d434057aa98c3f6a21a9da8ef6876283,levante,601-562,2,737.0,97.5,2.5,20.0,78.0,78.0,30.0,13.22,12.11,25.4,58.0,amp 122,mt 05,19:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.6,5.9,4-5,"601-562,levante",Levante,122.0
2024-06-27,18,2,819424effbf196f8dc89c1c8c5b8f025,prelevante,610-596,2,736.0,96.3,3.7,20.0,78.0,78.0,29.8,14.25,11.86,27.7,58.0,amp 126,mt 05,17:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.1,5.5,2-3,"610-596,prelevante",Levante,126.0
2024-06-27,18,2,819424effbf196f8dc89c1c8c5b8f025,prelevante,610-596,2,736.0,96.3,3.7,20.0,78.0,78.0,29.8,14.25,11.86,27.7,58.0,amp 126,mt 05,17:10:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.1,5.5,2-3,"610-596,levante",Levante,126.0
2024-06-27,18,2,e49a66282f9215fb41e950b7409f4565,lactancia  multiparas,212-518,2,735.0,96.4,3.6,20.0,78.0,76.0,30.8,13.12,11.61,30.0,57.0,amp 118,mt 05,15:30:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.8,5.8,0-1,"212-518,lactancia multiparas",Cria,118.0
2024-07-11,18,2,21cb70a947721ced2d4f06a8e75b4297,levante,601-562,1,804.0,94.6,5.4,20.0,78.0,80.0,28.9,13.97,11.2,24.8,59.0,amp 108,mt 05,07:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.1,5.7,4-5,"601-562,levante",Levante,108.0
2024-07-11,18,2,aeac5090d8bbc48396cf30164e1b0fe5,levante,601-562,1,805.0,96.2,3.8,20.0,78.0,80.0,31.9,13.24,10.94,29.0,57.0,amp 106,mt 05,10:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.9,6.0,2-3,"601-562,levante",Levante,106.0
2024-07-11,18,2,3af1e3a24d0178b4ef610b648d343f93,ceba finalizacion,703-298,2,806.0,98.6,1.4,20.0,78.0,85.0,34.4,12.8,10.92,34.2,43.0,amp 112-126,mt 05,15:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.2,6.6,0-1,"703-298,ceba finalizacion",Finalizadores,112.0
2024-07-11,18,1,dd01082da840ee8785f1f524db7f22a2,ceba finalizacion,703-298,2,806.0,99.6,0.4,18.0,40.0,80.0,34.9,14.05,13.9,38.0,33.0,amp 100,mt 03,15:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-3.1,5.7,<0,"703-298,ceba finalizacion",Finalizadores,100.0
2024-06-26,18,1,fc97617159823f5cbd6ad63bb4a3a53e,gestacion comun,100-404,3,732.0,99.8,0.2,20.0,40.0,80.0,27.6,14.32,13.23,29.0,50.0,amp 100,mt 03,02:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.4,5.6,<0,"100-404,gestacion comun",Cria,100.0
2024-06-26,18,1,fc97617159823f5cbd6ad63bb4a3a53e,gestacion comun,100-404,3,732.0,99.8,0.2,20.0,40.0,80.0,27.6,14.32,13.23,29.0,50.0,amp 100,mt 03,02:50:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.4,5.6,<0,"100-404,gestacion 1",Cria,100.0
2024-06-26,18,2,2c3ef64555b762575d8b8fb16a751741,gestacion comun,100-404,3,732.0,99.6,0.4,18.0,77.0,84.0,28.6,14.4,12.37,24.9,58.0,amp 115.9,mt 05,01:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.7,5.8,3-4,"100-404,gestacion comun",Cria,115.9
2024-06-26,18,2,2c3ef64555b762575d8b8fb16a751741,gestacion comun,100-404,3,732.0,99.6,0.4,18.0,77.0,84.0,28.6,14.4,12.37,24.9,58.0,amp 115.9,mt 05,01:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.7,5.8,3-4,"100-404,gestacion 1",Cria,115.9
2024-06-26,18,1,e6a4e4c51e3bab6b12c8b918e0cf16ee,levante,601-562,3,731.0,99.6,0.4,20.0,40.0,79.0,28.1,14.43,12.7,29.8,76.0,amp 98,mt 03,22:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,5.5,<0,"601-562,levante",Levante,98.0
2024-06-26,18,1,b1c68248ac4e626759263f453ca6b422,levante,601-562,2,731.0,99.4,0.6,20.0,40.0,82.0,31.9,14.1,11.62,24.6,41.0,amp 102,mt 03,17:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,7.3,5.8,>5,"601-562,levante",Levante,102.0
2024-07-11,18,1,1d770e904bef8e673c841e8168a763e5,prelevante,610-596,2,807.0,99.2,0.8,18.0,40.0,80.0,31.6,14.08,12.8,33.3,39.0,amp 105,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,5.7,<0,"610-596,prelevante",Levante,105.0
2024-07-11,18,1,1d770e904bef8e673c841e8168a763e5,prelevante,610-596,2,807.0,99.2,0.8,18.0,40.0,80.0,31.6,14.08,12.8,33.3,39.0,amp 105,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-1.7,5.7,<0,"610-596,levante",Levante,105.0
2024-06-26,18,2,119a0370156d37ca33ce4f0a6bf23ab4,iniciacion 1,550-427,1,730.0,89.7,10.3,30.0,55.0,83.0,29.8,12.72,11.58,27.3,64.0,amp 62-87,mt 05,12:15:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,2.5,6.5,2-3,"550-427,iniciacion 1",Inicios,62.0
2024-06-26,18,1,81c4690739e9e544e86171e73ecd2acf,iniciacion 1,550-427,1,730.0,98.6,1.4,20.0,40.0,75.0,30.4,13.76,12.14,31.0,51.0,amp 92,mt 03,11:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.6,5.5,<0,"550-427,iniciacion 1",Inicios,92.0
2024-06-25,18,2,0b539fc34b4362365dfef1582b784561,levante,601-562,3,728.0,93.4,6.6,18.0,75.0,85.0,27.7,14.34,12.75,24.1,61.0,amp 106.5,mt 05,03:45:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.6,5.9,3-4,"601-562,levante",Levante,106.5
2024-06-25,18,1,e747af453924d7e8f93c1bb35e74d420,iniciacion 1,550-427,3,729.0,99.2,0.8,20.0,40.0,78.0,28.4,14.07,12.8,28.2,51.0,amp 84,mt 03,02:35:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.2,5.5,0-1,"550-427,iniciacion 1",Inicios,84.0
2024-06-25,18,2,3c604a33efce55c110f507234deb69aa,ceba 5,703-179,3,727.0,96.2,3.8,18.0,77.0,86.0,29.1,13.83,11.76,25.1,57.0,amp 113.8,mt 05,00:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,4.0,6.2,4-5,"703-179,ceba 5",Finalizadores,113.8
2024-07-11,18,2,c69f173f32d3288425b1ab5366147a24,prelevante,610-596,2,807.0,96.3,3.7,20.0,78.0,85.0,31.4,13.64,11.4,28.1,46.0,amp 96-114,mt 05,19:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.3,6.2,3-4,"610-596,prelevante",Levante,96.0
2024-07-11,18,2,c69f173f32d3288425b1ab5366147a24,prelevante,610-596,2,807.0,96.3,3.7,20.0,78.0,85.0,31.4,13.64,11.4,28.1,46.0,amp 96-114,mt 05,19:20:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,3.3,6.2,3-4,"610-596,levante",Levante,96.0
2024-06-25,18,2,ebb467c606d2f2bd36a8a9c6f462be72,ceba 5,703-179,2,727.0,94.1,5.9,20.0,77.0,82.0,28.8,13.33,11.57,28.9,52.0,amp 112-122,mt 05,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,-0.1,6.2,<0,"703-179,ceba 5",Finalizadores,112.0
2024-06-25,18,1,e7fdde07db4681f2ec1dced48aaa8b70,ceba 5,703-179,2,727.0,99.4,0.6,20.0,39.0,76.0,31.6,14.8,12.11,31.2,43.0,amp 106,mt 03,20:00:00,,,,,,,,,,Cervalle,SEGUIMIENTO PROCESO PELETIZADO.xlsm,0.4,5.1,0-1,"703-179,ceba 5",Finalizadores,106.0
